image_id,class_id,point1_x,point1_y,point2_x,point2_y,detection_point1_x,detection_point1_y,detection_point2_x,detection_point2_y,context_roi_point1_x,context_roi_point1_y,context_roi_point2_x,context_roi_point2_y
3387,156,0.355,0.38133333333333336,0.745,0.6253333333333333,0.3457320215520352,0.35492575324618697,0.7497562822513713,0.6635029875745766,0.3457320215520352,0.3549257532461869,0.7497562822513713,0.6635029875745766
3387,157,0.355,0.38133333333333336,0.745,0.6253333333333333,0.35943857241447746,0.3505081282476905,0.7326161162131929,0.6398284888616244,0.355,0.3505081282476905,0.745,0.6398284888616244
3387,158,0.355,0.38133333333333336,0.745,0.6253333333333333,0.3344821004889579,0.37838348083261164,0.7477970255439882,0.6547640124314377,0.3344821004889579,0.37838348083261164,0.7477970255439882,0.6547640124314377
3387,159,0.355,0.38133333333333336,0.745,0.6253333333333333,0.3650155364778796,0.36919684406424413,0.7194771359203594,0.6352667804861913,0.355,0.36919684406424413,0.745,0.6352667804861913
3388,155,0.386,0.4666666666666667,0.709,0.6506666666666666,0.40430082184613164,0.4502542332743938,0.708702598377959,0.6881427720842956,0.386,0.45025423327439373,0.709,0.6881427720842956
3388,156,0.386,0.4666666666666667,0.709,0.6506666666666666,0.38866059829676675,0.4694687488723297,0.701693704442119,0.6668772121132842,0.386,0.4666666666666667,0.709,0.6668772121132842
3388,157,0.386,0.4666666666666667,0.709,0.6506666666666666,0.39353354368143767,0.4632210324047344,0.6901704642844255,0.6581521918903964,0.386,0.4632210324047344,0.709,0.6581521918903964
3388,158,0.386,0.4666666666666667,0.709,0.6506666666666666,0.3733522622194356,0.4532397404553984,0.7083694422768115,0.7035290818658584,0.3733522622194356,0.4532397404553984,0.709,0.7035290818658584
3388,159,0.386,0.4666666666666667,0.709,0.6506666666666666,0.3855677509968606,0.4827374347454773,0.6916435541236648,0.6449046968220746,0.3855677509968606,0.4666666666666667,0.709,0.6506666666666666
3389,155,0.417,0.42133333333333334,0.797,0.7026666666666667,0.456677584394847,0.4683155650079388,0.7858547008065098,0.6992959014446208,0.417,0.42133333333333334,0.797,0.7026666666666667
3389,156,0.417,0.42133333333333334,0.797,0.7026666666666667,0.4467439365166715,0.4337211767465358,0.781062806726328,0.7095899339636259,0.417,0.42133333333333334,0.797,0.7095899339636259
3389,157,0.417,0.42133333333333334,0.797,0.7026666666666667,0.4344094785201357,0.44325713289068513,0.7732605967180283,0.688255727061682,0.417,0.42133333333333334,0.797,0.7026666666666667
3389,158,0.417,0.42133333333333334,0.797,0.7026666666666667,0.41713864368324194,0.4335944078076886,0.8043566697188943,0.7376415790090936,0.417,0.42133333333333334,0.8043566697188943,0.7376415790090936
3389,159,0.417,0.42133333333333334,0.797,0.7026666666666667,0.43269401004077657,0.4603729130581216,0.7718212665090936,0.6833545899189281,0.417,0.42133333333333334,0.797,0.7026666666666667
3390,155,0.321,0.336,0.789,0.612,0.35287066805445294,0.3526277725654349,0.7711618612875288,0.6185113849595842,0.321,0.336,0.789,0.6185113849595842
3390,156,0.321,0.336,0.789,0.612,0.3058748311313691,0.3497007162961894,0.808955873132578,0.6237556157982102,0.3058748311313691,0.336,0.808955873132578,0.6237556157982102
3390,157,0.321,0.336,0.789,0.612,0.32504406371788397,0.29165097325466705,0.7891053514722863,0.6405190929621344,0.321,0.29165097325466705,0.7891053514722863,0.6405190929621344
3390,158,0.321,0.336,0.789,0.612,0.3058523129646002,0.32551528895424364,0.7930435286383155,0.6614901900199672,0.3058523129646002,0.32551528895424364,0.7930435286383155,0.6614901900199672
3390,159,0.321,0.336,0.789,0.612,0.324156023338265,0.3095987391894005,0.804340248019811,0.6316966232288058,0.321,0.3095987391894005,0.804340248019811,0.6316966232288058
3391,155,0.361,0.336,0.803,0.6066666666666667,0.40598024011484196,0.34607563209680525,0.7934945262882506,0.6258356037095842,0.361,0.336,0.803,0.6258356037095842
3391,156,0.361,0.336,0.803,0.6066666666666667,0.3854712294651234,0.3361650074877309,0.8089842058494515,0.6187697154361528,0.361,0.336,0.8089842058494515,0.6187697154361528
3391,157,0.361,0.336,0.803,0.6066666666666667,0.3564045401698723,0.28993282655829006,0.80908541426097,0.6349690285345698,0.3564045401698723,0.28993282655829006,0.8090854142609701,0.6349690285345698
3391,158,0.361,0.336,0.803,0.6066666666666667,0.33585165609663686,0.3579985843978541,0.8259807348801963,0.6348032140107776,0.33585165609663686,0.336,0.8259807348801963,0.6348032140107776
3391,159,0.361,0.336,0.803,0.6066666666666667,0.3691202916944825,0.33273735956745576,0.7885694261511259,0.6059272419589589,0.361,0.33273735956745576,0.803,0.6066666666666667
3392,155,0.301,0.46266666666666667,0.76,0.7466666666666667,0.32834898351797054,0.46551170672151654,0.7640053834981235,0.7711905229082467,0.301,0.46266666666666667,0.7640053834981235,0.7711905229082467
3392,156,0.301,0.46266666666666667,0.76,0.7466666666666667,0.3171858225903941,0.4264693168422825,0.7418363011736793,0.8115026695715454,0.301,0.4264693168422825,0.76,0.8115026695715454
3392,157,0.301,0.46266666666666667,0.76,0.7466666666666667,0.2866804197809162,0.4364679467228397,0.7576492697206986,0.7591863313576549,0.2866804197809162,0.4364679467228397,0.76,0.7591863313576549
3392,158,0.301,0.46266666666666667,0.76,0.7466666666666667,0.3258552463170287,0.5101807016515107,0.7377332022228638,0.75199832578546,0.301,0.46266666666666667,0.76,0.75199832578546
3392,159,0.301,0.46266666666666667,0.76,0.7466666666666667,0.2961336272418086,0.4492669109200587,0.7500105719092812,0.7531220962489175,0.2961336272418086,0.44926691092005866,0.76,0.7531220962489173
3393,155,0.344,0.43066666666666664,0.724,0.6466666666666666,0.34122021258840934,0.437904739673547,0.7346359852004547,0.6646072587386932,0.34122021258840934,0.43066666666666664,0.7346359852004547,0.6646072587386932
3393,156,0.344,0.43066666666666664,0.724,0.6466666666666666,0.3395400542860494,0.4380078275356043,0.7223788431004619,0.6729910177299846,0.3395400542860494,0.43066666666666664,0.724,0.6729910177299846
3393,157,0.344,0.43066666666666664,0.724,0.6466666666666666,0.3609916563672777,0.4190033875216513,0.6900447290433747,0.6718731205494611,0.344,0.4190033875216513,0.724,0.6718731205494611
3393,158,0.344,0.43066666666666664,0.724,0.6466666666666666,0.33533116576302685,0.4303877832707852,0.7115336852040632,0.6876007385488837,0.33533116576302685,0.4303877832707852,0.724,0.6876007385488836
3393,159,0.344,0.43066666666666664,0.724,0.6466666666666666,0.33469544161825204,0.4414933625324769,0.702879167869515,0.6571208434071882,0.33469544161825204,0.43066666666666664,0.724,0.6571208434071882
3394,155,0.304,0.412,0.867,0.824,0.4149236172506495,0.4278803143343437,0.8545659089473874,0.80139498457347,0.304,0.412,0.867,0.824
3394,156,0.304,0.412,0.867,0.824,0.42109215011772877,0.4640395331144149,0.8270903624783488,0.8219097510404638,0.304,0.412,0.867,0.824
3394,157,0.304,0.412,0.867,0.824,0.3362762239733689,0.4390808998207756,0.8694255027154302,0.7458852249627117,0.304,0.412,0.8694255027154302,0.824
3394,158,0.304,0.412,0.867,0.824,0.3571262139371031,0.4974480820583141,0.8720166776802468,0.8075457683795227,0.304,0.412,0.8720166776802468,0.824
3394,159,0.304,0.412,0.867,0.824,0.3459972355162024,0.4310201244045901,0.8629101759842307,0.8038355450707275,0.304,0.412,0.867,0.824
3395,155,0.266,0.44,0.661,0.684,0.341642243206914,0.4302167532717475,0.6660527676412745,0.7037242628043207,0.266,0.4302167532717475,0.6660527676412745,0.7037242628043207
3395,156,0.266,0.44,0.661,0.684,0.33112854990617785,0.40609198519594397,0.6551157750929201,0.7182445687638328,0.266,0.40609198519594397,0.661,0.7182445687638328
3395,157,0.266,0.44,0.661,0.684,0.29507478004790344,0.3943176504462567,0.690230653687933,0.6878123646795612,0.266,0.3943176504462567,0.690230653687933,0.6878123646795612
3395,158,0.266,0.44,0.661,0.684,0.26861008430463335,0.4319539294048306,0.695885215565459,0.7145904940398865,0.266,0.4319539294048307,0.695885215565459,0.7145904940398865
3395,159,0.266,0.44,0.661,0.684,0.2925971826284642,0.3903729186964732,0.6819872426656323,0.7188810446888231,0.266,0.3903729186964733,0.6819872426656323,0.7188810446888232
3396,155,0.256,0.37066666666666664,0.673,0.616,0.24919540722430716,0.3616607407591176,0.6707955375829965,0.6263296642699914,0.24919540722430716,0.3616607407591176,0.673,0.6263296642699914
3396,156,0.256,0.37066666666666664,0.673,0.616,0.2656533679565712,0.34471030525283874,0.6653914594760393,0.6208809961989993,0.256,0.34471030525283874,0.673,0.6208809961989993
3396,157,0.256,0.37066666666666664,0.673,0.616,0.23104979975394233,0.3203635270821305,0.6712802948632361,0.658654662991965,0.23104979975394233,0.3203635270821305,0.673,0.658654662991965
3396,158,0.256,0.37066666666666664,0.673,0.616,0.22855037134183748,0.3384844373977579,0.6644590170774394,0.6741004573830831,0.22855037134183748,0.3384844373977579,0.673,0.6741004573830831
3396,159,0.256,0.37066666666666664,0.673,0.616,0.23440342081611756,0.3296379576837952,0.6650377938708862,0.6465039212856043,0.23440342081611756,0.3296379576837952,0.673,0.6465039212856043
3397,155,0.193,0.2906666666666667,0.651,0.6,0.2240473723026126,0.3285798740166715,0.6405972311182881,0.5859111407061922,0.193,0.2906666666666667,0.651,0.6
3397,156,0.193,0.2906666666666667,0.651,0.6,0.19949134668081517,0.3240073118143764,0.6420685589726473,0.5696055446798017,0.193,0.2906666666666667,0.651,0.6
3397,157,0.193,0.2906666666666667,0.651,0.6,0.20528478820659823,0.30117161187692454,0.6237391236197315,0.578537915283391,0.193,0.2906666666666667,0.651,0.6
3397,158,0.193,0.2906666666666667,0.651,0.6,0.18808633570858294,0.31140834464762557,0.6397717764416138,0.6209713037973922,0.18808633570858294,0.2906666666666667,0.651,0.6209713037973922
3397,159,0.193,0.2906666666666667,0.651,0.6,0.1967594419836172,0.3104627695883853,0.6125874508335739,0.5929983137569765,0.193,0.2906666666666667,0.651,0.6
3398,155,0.348,0.45066666666666666,0.767,0.668,0.3585966960387197,0.4515827228877983,0.7612705715258733,0.7141047500481139,0.348,0.45066666666666666,0.767,0.7141047500481139
3398,156,0.348,0.45066666666666666,0.767,0.668,0.3705378790099957,0.4385383024502021,0.7308181868414405,0.7245983802143475,0.348,0.4385383024502021,0.767,0.7245983802143475
3398,157,0.348,0.45066666666666666,0.767,0.668,0.33658076544006205,0.41031496959800806,0.7614524083655095,0.7339478008925134,0.33658076544006205,0.4103149695980081,0.767,0.7339478008925134
3398,158,0.348,0.45066666666666666,0.767,0.668,0.3523334036247835,0.46277597851712854,0.7298572707671767,0.7209451982294073,0.348,0.45066666666666666,0.767,0.7209451982294074
3398,159,0.348,0.45066666666666666,0.767,0.668,0.35968017578125,0.44232130748111526,0.7152573230910797,0.7059682797614751,0.348,0.44232130748111526,0.767,0.7059682797614752
3399,155,0.37,0.496,0.759,0.7533333333333333,0.38714134445366627,0.50083865781671,0.7521882442624134,0.7644073509821256,0.37,0.496,0.759,0.7644073509821256
3399,156,0.37,0.496,0.759,0.7533333333333333,0.3637935647237659,0.5009465852639049,0.7589352367656611,0.7708663176902906,0.3637935647237659,0.496,0.759,0.7708663176902906
3399,157,0.37,0.496,0.759,0.7533333333333333,0.36250999397824046,0.46818654072844496,0.7485837870326935,0.768235274880918,0.36250999397824046,0.4681865407284449,0.759,0.768235274880918
3399,158,0.37,0.496,0.759,0.7533333333333333,0.35863863127886836,0.5039717488512798,0.7450235908631639,0.7839091405949288,0.35863863127886836,0.496,0.759,0.7839091405949288
3399,159,0.37,0.496,0.759,0.7533333333333333,0.3430330483522481,0.4915205769762798,0.7591889625884094,0.7634305535508084,0.3430330483522481,0.4915205769762799,0.7591889625884094,0.7634305535508084
3400,155,0.413,0.404,0.734,0.6053333333333333,0.4324719294664766,0.4231001198337664,0.7218441159290199,0.6080094852109796,0.413,0.404,0.734,0.6080094852109796
3400,156,0.413,0.404,0.734,0.6053333333333333,0.3981622074823181,0.3898080733301458,0.7409679950247186,0.6214353401354408,0.3981622074823181,0.3898080733301457,0.7409679950247186,0.6214353401354408
3400,157,0.413,0.404,0.734,0.6053333333333333,0.4063517722466801,0.3872484261481187,0.7270714317127959,0.6123897796231477,0.4063517722466801,0.3872484261481188,0.734,0.6123897796231477
3400,158,0.413,0.404,0.734,0.6053333333333333,0.3921660319762197,0.4126660682496151,0.7347387441586677,0.6286591022541378,0.3921660319762197,0.404,0.7347387441586677,0.6286591022541378
3400,159,0.413,0.404,0.734,0.6053333333333333,0.4162102186101689,0.4169915296923114,0.7135866090276776,0.598968952228878,0.413,0.404,0.734,0.6053333333333333
3401,155,0.172,0.4613333333333333,0.652,0.7453333333333333,0.20877846944690026,0.42537698018908776,0.6724109253211605,0.7709654587062164,0.172,0.42537698018908776,0.6724109253211605,0.7709654587062164
3401,156,0.172,0.4613333333333333,0.652,0.7453333333333333,0.2087224559475588,0.4386019688372065,0.6628293925014435,0.7657454257932785,0.172,0.4386019688372065,0.6628293925014435,0.7657454257932784
3401,157,0.172,0.4613333333333333,0.652,0.7453333333333333,0.19694008067353494,0.3943465939845554,0.6479687415424725,0.7671891727109796,0.172,0.39434659398455546,0.652,0.7671891727109796
3401,158,0.172,0.4613333333333333,0.652,0.7453333333333333,0.1586274814385465,0.4550558535111143,0.6752224188753969,0.7842104165163106,0.1586274814385465,0.4550558535111143,0.6752224188753969,0.7842104165163106
3401,159,0.172,0.4613333333333333,0.652,0.7453333333333333,0.19058969334697062,0.41166234768932836,0.6540537915659281,0.7732381842703522,0.172,0.41166234768932836,0.6540537915659281,0.7732381842703521
3402,155,0.373,0.48933333333333334,0.738,0.7,0.3705426716088698,0.47085803871066684,0.7554412207482318,0.7247765051391696,0.3705426716088698,0.4708580387106668,0.7554412207482318,0.7247765051391696
3402,156,0.373,0.48933333333333334,0.738,0.7,0.3584042872898022,0.43941140119803695,0.7463247109780962,0.7422024416317841,0.3584042872898022,0.43941140119803695,0.7463247109780962,0.7422024416317841
3402,157,0.373,0.48933333333333334,0.738,0.7,0.33271172856073183,0.45652154301385683,0.7653095342270496,0.7054632244154158,0.33271172856073183,0.45652154301385683,0.7653095342270496,0.7054632244154158
3402,158,0.373,0.48933333333333334,0.738,0.7,0.3433161288431005,0.471189714744515,0.7460071308232895,0.7373503581480947,0.3433161288431005,0.47118971474451493,0.7460071308232895,0.7373503581480947
3402,159,0.373,0.48933333333333334,0.738,0.7,0.3631284506711894,0.4607355530395978,0.731450739413431,0.7219979724487586,0.3631284506711894,0.4607355530395978,0.738,0.7219979724487586
3403,155,0.214,0.36133333333333334,0.764,0.6826666666666666,0.25567241078436237,0.3525945532771603,0.7253248113407549,0.718889596188775,0.214,0.3525945532771603,0.764,0.718889596188775
3403,156,0.214,0.36133333333333334,0.764,0.6826666666666666,0.16885051771344545,0.3228589205488597,0.759238016247474,0.7041937965351953,0.16885051771344545,0.3228589205488597,0.764,0.7041937965351953
3403,157,0.214,0.36133333333333334,0.764,0.6826666666666666,0.19321080443490185,0.2983281676635272,0.7514785167526703,0.7237211466753272,0.19321080443490185,0.2983281676635272,0.764,0.7237211466753272
3403,158,0.214,0.36133333333333334,0.764,0.6826666666666666,0.18819885606303227,0.33897628960378173,0.737168380349668,0.7734775322964781,0.18819885606303227,0.33897628960378173,0.764,0.773477532296478
3403,159,0.214,0.36133333333333334,0.764,0.6826666666666666,0.1833855891062536,0.2876675953031779,0.7487196713066542,0.7524036292941686,0.1833855891062536,0.2876675953031779,0.764,0.7524036292941686
3404,155,0.218,0.4093333333333333,0.566,0.6386666666666667,0.22961024048697315,0.4008853903543591,0.5865515869704461,0.6728540997582275,0.218,0.40088539035435916,0.5865515869704461,0.6728540997582275
3404,156,0.218,0.4093333333333333,0.566,0.6386666666666667,0.22720930702967126,0.42204386863091803,0.5883080744578161,0.6435087349343245,0.218,0.4093333333333333,0.5883080744578162,0.6435087349343245
3404,157,0.218,0.4093333333333333,0.566,0.6386666666666667,0.2109419578217469,0.3858061123114535,0.5712187945429777,0.6673782266406851,0.2109419578217469,0.3858061123114535,0.5712187945429777,0.6673782266406851
3404,158,0.218,0.4093333333333333,0.566,0.6386666666666667,0.20914349985453054,0.39189097438985515,0.593453634143151,0.70132899706505,0.20914349985453054,0.3918909743898551,0.593453634143151,0.70132899706505
3404,159,0.218,0.4093333333333333,0.566,0.6386666666666667,0.210433114208195,0.4188567433933555,0.5727081298828125,0.648363214717451,0.21043311420819497,0.4093333333333333,0.5727081298828125,0.648363214717451
3405,155,0.113,0.4573333333333333,0.601,0.7146666666666667,0.15905183787709296,0.4609378289038443,0.5898874472250288,0.7374206965845121,0.113,0.4573333333333333,0.601,0.7374206965845123
3405,156,0.113,0.4573333333333333,0.601,0.7146666666666667,0.15727561615906466,0.45558632842571206,0.5936820578630196,0.7487762897541378,0.113,0.45558632842571206,0.601,0.7487762897541378
3405,157,0.113,0.4573333333333333,0.601,0.7146666666666667,0.1427119477516509,0.46000707801072943,0.578181594954352,0.7151789500036085,0.113,0.4573333333333333,0.601,0.7151789500036085
3405,158,0.113,0.4573333333333333,0.601,0.7146666666666667,0.10772357967103602,0.47767527567780504,0.6134706281349235,0.7642083171700587,0.10772357967103602,0.4573333333333333,0.6134706281349235,0.7642083171700587
3405,159,0.113,0.4573333333333333,0.601,0.7146666666666667,0.09622772075838085,0.4640917818393957,0.5997540691983617,0.7245894528242879,0.09622772075838085,0.4573333333333333,0.601,0.724589452824288
3406,155,0.244,0.4266666666666667,0.707,0.7066666666666667,0.2703586604798914,0.41043036786109505,0.7258076656773239,0.7216591075165993,0.244,0.41043036786109505,0.7258076656773239,0.7216591075165993
3406,156,0.244,0.4266666666666667,0.707,0.7066666666666667,0.25872404525792075,0.3797208978360758,0.7275992519035075,0.7252984755400789,0.244,0.3797208978360758,0.7275992519035075,0.725298475540079
3406,157,0.244,0.4266666666666667,0.707,0.7066666666666667,0.25477045072418986,0.3790727693177444,0.7100868136998413,0.7417280683157718,0.244,0.3790727693177444,0.7100868136998413,0.7417280683157718
3406,158,0.244,0.4266666666666667,0.707,0.7066666666666667,0.24197333073781213,0.4075767981079196,0.735478073014398,0.7660383851460257,0.24197333073781213,0.4075767981079196,0.735478073014398,0.7660383851460257
3406,159,0.244,0.4266666666666667,0.707,0.7066666666666667,0.259981291949336,0.3838378107483521,0.6997513627895857,0.7401648353300616,0.244,0.3838378107483521,0.707,0.7401648353300616
3407,155,0.261,0.41733333333333333,0.715,0.7306666666666667,0.3080991256044313,0.42928980826597385,0.7170039434631207,0.7471418255930042,0.261,0.41733333333333333,0.7170039434631207,0.7471418255930042
3407,156,0.261,0.41733333333333333,0.715,0.7306666666666667,0.28483542779301385,0.3876044645595771,0.7112822147219616,0.7897138235842475,0.261,0.3876044645595771,0.715,0.7897138235842475
3407,157,0.261,0.41733333333333333,0.715,0.7306666666666667,0.2691933893992224,0.39367788548282334,0.7223296484826068,0.7325979795154927,0.261,0.39367788548282334,0.7223296484826068,0.7325979795154927
3407,158,0.261,0.41733333333333333,0.715,0.7306666666666667,0.2536208965486522,0.4108774891442937,0.7301150139154517,0.7916673244743553,0.2536208965486522,0.4108774891442937,0.7301150139154517,0.7916673244743553
3407,159,0.261,0.41733333333333333,0.715,0.7306666666666667,0.2792127226021218,0.3997734134430331,0.7032768126172777,0.7638803060647613,0.261,0.3997734134430331,0.715,0.7638803060647613
3408,155,0.339,0.496,0.784,0.748,0.37949884075490764,0.4983723958333333,0.7467748628752887,0.750603679513087,0.339,0.496,0.784,0.750603679513087
3408,156,0.339,0.496,0.784,0.748,0.3618028037267249,0.4708330890047633,0.7568162737487371,0.7796939089263376,0.339,0.4708330890047633,0.784,0.7796939089263377
3408,157,0.339,0.496,0.784,0.748,0.3427097241267321,0.47442951158342955,0.7751422556112876,0.7497045503752887,0.339,0.47442951158342955,0.784,0.7497045503752887
3408,158,0.339,0.496,0.784,0.748,0.2988811255051963,0.49058146252826695,0.7936863007226111,0.7819138689165945,0.2988811255051963,0.490581462528267,0.7936863007226111,0.7819138689165944
3408,159,0.339,0.496,0.784,0.748,0.32432658347466803,0.459971791326862,0.7692414387269053,0.7689110783084344,0.32432658347466803,0.459971791326862,0.784,0.7689110783084344
3409,155,0.258,0.3893333333333333,0.778,0.716,0.3482962029084873,0.35486967514073325,0.7838068514993505,0.7016329981897133,0.258,0.35486967514073325,0.7838068514993505,0.716
3409,156,0.258,0.3893333333333333,0.778,0.716,0.2729536413320493,0.40224517281923594,0.8138823123782116,0.7110558114114223,0.258,0.3893333333333333,0.8138823123782116,0.716
3409,157,0.258,0.3893333333333333,0.778,0.716,0.26089061710630773,0.37526206588451455,0.8067266098621536,0.6784492240124615,0.258,0.37526206588451455,0.8067266098621536,0.716
3409,158,0.258,0.3893333333333333,0.778,0.716,0.29868519278651845,0.3332654851688799,0.776566573709043,0.7736906619875866,0.258,0.3332654851688799,0.778,0.7736906619875866
3409,159,0.258,0.3893333333333333,0.778,0.716,0.3126590015155889,0.3573657499082828,0.7664959138865834,0.6869902930138568,0.258,0.3573657499082828,0.778,0.716
3410,155,0.369,0.36933333333333335,0.75,0.604,0.3829568770410833,0.3669056763916955,0.7388918834800808,0.6286978189352387,0.369,0.3669056763916955,0.75,0.6286978189352387
3410,156,0.369,0.36933333333333335,0.75,0.604,0.3927744805950491,0.3815655315537192,0.7304456327583718,0.6195196631874278,0.369,0.36933333333333335,0.75,0.6195196631874278
3410,157,0.369,0.36933333333333335,0.75,0.604,0.35620356817443705,0.3535665111233401,0.7326956169709873,0.6125228447213,0.35620356817443705,0.35356651112334003,0.75,0.6125228447213
3410,158,0.369,0.36933333333333335,0.75,0.604,0.3605903466909642,0.3914257868883516,0.7260801390191974,0.6255541090051241,0.3605903466909642,0.36933333333333335,0.75,0.6255541090051241
3410,159,0.369,0.36933333333333335,0.75,0.604,0.330101524159209,0.3649744234973417,0.7606201171875,0.6148041687716512,0.330101524159209,0.36497442349734166,0.7606201171875,0.6148041687716512
3411,155,0.042,0.16933333333333334,0.9,0.6213333333333333,0.24888924473152424,0.3583271828314449,0.8162920733797633,0.6391197480634142,-1,-1,-1,-1
3411,156,0.042,0.16933333333333334,0.9,0.6213333333333333,0.5318670823447423,0.21588303916173499,0.7604154450238164,0.47252652092655406,-1,-1,-1,-1
3411,157,0.042,0.16933333333333334,0.9,0.6213333333333333,0.20386397645875434,0.19820896821172537,0.4264192294854215,0.6356788030305764,-1,-1,-1,-1
3411,158,0.042,0.16933333333333334,0.9,0.6213333333333333,0.027555117706228347,0.2833981179934084,0.8783384679922055,0.6316166056221132,0.027555117706228347,0.16933333333333334,0.9,0.6316166056221132
3411,159,0.042,0.16933333333333334,0.9,0.6213333333333333,0.19175877031498087,0.20755021328004716,0.41740294141527134,0.6348317346727049,-1,-1,-1,-1
3412,155,0.123,0.36533333333333334,0.705,0.696,0.23993522520704028,0.3357908558717042,0.6883797238109844,0.7058399132896699,0.123,0.3357908558717042,0.705,0.7058399132896699
3412,156,0.123,0.36533333333333334,0.705,0.696,0.19020196857408342,0.31296478811826406,0.6865335160535148,0.7096919881278868,0.123,0.31296478811826406,0.705,0.7096919881278868
3412,157,0.123,0.36533333333333334,0.705,0.696,0.18140575241546983,0.3227714791125385,0.6613435458916714,0.7188936839936971,0.123,0.3227714791125385,0.705,0.7188936839936971
3412,158,0.123,0.36533333333333334,0.705,0.696,0.11734791110349307,0.28626961300609843,0.726668641969183,0.8227909314256159,0.11734791110349307,0.28626961300609843,0.726668641969183,0.8227909314256159
3412,159,0.123,0.36533333333333334,0.705,0.696,0.1746080499873701,0.2661473932772806,0.7019131772787962,0.771273688594592,0.123,0.2661473932772806,0.705,0.7712736885945919
3413,160,0.241,0.2786666666666667,0.653,0.8346666666666667,0.29648320504203957,0.13673106040102964,0.6245126349821377,0.7401128685226617,0.241,0.13673106040102964,0.653,0.8346666666666667
3413,161,0.241,0.2786666666666667,0.653,0.8346666666666667,0.1938745617591206,0.23632157041624566,0.6405925794782044,0.676254495645689,0.1938745617591206,0.23632157041624566,0.653,0.8346666666666667
3413,162,0.241,0.2786666666666667,0.653,0.8346666666666667,0.24717240190395856,0.39049029038262606,0.6914465642140589,0.8255433867397999,0.241,0.2786666666666667,0.6914465642140588,0.8346666666666667
3413,163,0.241,0.2786666666666667,0.653,0.8346666666666667,0.4313585664603782,0.4399895201837952,0.6348889639416138,0.7489988166979408,-1,-1,-1,-1
3413,164,0.241,0.2786666666666667,0.653,0.8346666666666667,0.23147597103691542,0.4326433118624904,0.5045535327655889,0.906540938943418,-1,-1,-1,-1
3414,160,0.322,0.3293333333333333,0.72,0.8533333333333334,0.37765615696719834,0.6589884534076693,0.6846131639722863,0.8870497212398961,-1,-1,-1,-1
3414,161,0.322,0.3293333333333333,0.72,0.8533333333333334,0.2998519791741845,0.4531977347358545,0.5351781690919096,0.7950915893836605,-1,-1,-1,-1
3414,162,0.322,0.3293333333333333,0.72,0.8533333333333334,0.33001821751407334,0.28566149329111334,0.5944398523202945,0.731452783315892,-1,-1,-1,-1
3414,163,0.322,0.3293333333333333,0.72,0.8533333333333334,0.37255901662637125,0.161501960078967,0.5560804547668879,0.9356498688895304,-1,-1,-1,-1
3414,164,0.322,0.3293333333333333,0.72,0.8533333333333334,0.290362210527028,0.3078418758119226,0.5577895801006784,0.7858295631555523,-1,-1,-1,-1
3415,160,0.312,0.30933333333333335,0.693,0.8386666666666667,0.4215531910814809,0.3844495484056245,0.5925961818210522,0.7562805128794986,-1,-1,-1,-1
3415,161,0.312,0.30933333333333335,0.693,0.8386666666666667,0.290724774155826,0.36007340382024633,0.6835830371319284,0.6416882051698422,0.290724774155826,0.30933333333333335,0.693,0.8386666666666667
3415,162,0.312,0.30933333333333335,0.693,0.8386666666666667,0.28019739023257073,0.41479172680908394,0.7801293071368,0.794935219098826,0.28019739023257073,0.30933333333333335,0.7801293071368,0.8386666666666667
3415,163,0.312,0.30933333333333335,0.693,0.8386666666666667,0.37303841747257505,0.1420467103601328,0.724661600231849,0.7809134843810143,0.312,0.1420467103601328,0.724661600231849,0.8386666666666667
3415,164,0.312,0.30933333333333335,0.693,0.8386666666666667,0.29841863971384236,0.33115667118486575,0.6410677515606957,0.8444967996716224,0.29841863971384236,0.30933333333333335,0.693,0.8444967996716224
3416,160,0.273,0.2,0.683,0.7706666666666667,0.47826027815116195,0.4652042286133564,0.6579899248294963,0.7414360956745574,-1,-1,-1,-1
3416,161,0.273,0.2,0.683,0.7706666666666667,0.31431963702547633,0.2249032975711485,0.5312927105134959,0.6138411383155312,-1,-1,-1,-1
3416,162,0.273,0.2,0.683,0.7706666666666667,0.46511093738723297,0.3844185609648648,0.6685423817975967,0.7628476419661759,-1,-1,-1,-1
3416,163,0.273,0.2,0.683,0.7706666666666667,0.3854918094485241,0.1884739547623773,0.5384385106745273,0.5328852159413491,-1,-1,-1,-1
3416,164,0.273,0.2,0.683,0.7706666666666667,0.3113484724013965,0.4082177847142032,0.562462540201447,0.7993535253981428,-1,-1,-1,-1
3417,160,0.39,0.344,0.667,0.6866666666666666,0.38216112942948904,0.346076007986913,0.6899330896813655,0.673763002038828,0.38216112942948904,0.344,0.6899330896813655,0.6866666666666666
3417,161,0.39,0.344,0.667,0.6866666666666666,0.3740954674419024,0.4535051188714877,0.6027107503067263,0.7059654135994033,-1,-1,-1,-1
3417,162,0.39,0.344,0.667,0.6866666666666666,0.45839770451428985,0.3955362391894005,0.6579211369397734,0.6762076503410075,0.39,0.344,0.667,0.6866666666666666
3417,163,0.39,0.344,0.667,0.6866666666666666,0.3996959800808314,0.37549594001094594,0.6668208520902497,0.7039412923552973,0.39,0.344,0.667,0.7039412923552975
3417,164,0.39,0.344,0.667,0.6866666666666666,0.4892852994641311,0.4007454652617398,0.6590655813591585,0.7071903454881159,-1,-1,-1,-1
